GameType,Season,Team,G,Date,Home,Opp,W.L,Tm.Pts,Opp.Pts,Tm.FGM,Tm.FGA,Tm.FG_Perc,Tm.3PM,Tm.3PA,Tm.3P_Perc,Tm.FTM,Tm.FTA,Tm.FT_Perc,Tm.ORB,Tm.TRB,Tm.AST,Tm.STL,Tm.BLK,Tm.TOV,Tm.PF,Home.Attendance,Referee1,Referee2,Referee3,Referee4
RegularSeason,2012,NJN,43,3/12/12,1,MIL,L,99,105,37,76,0.487,4,17,0.235,21,29,0.724,5,39,14,8,4,15,17,12930,Steve Anderson,Scott Foster,Violet Palmer,NA
RegularSeason,2012,NJN,44,3/14/12,1,TOR,W,98,84,38,79,0.481,7,17,0.412,15,17,0.882,12,48,20,9,6,14,20,10701,Brent Barnaky,Matt Boland,Zach Zarba,NA
RegularSeason,2012,NJN,45,3/16/12,0,ORL,L,70,86,28,83,0.337,6,20,0.3,8,10,0.8,12,39,16,13,0,13,14,18938,John Goble,Matt Myers,Derrick Stafford,NA
RegularSeason,2012,NJN,46,3/17/12,1,NOH,L,94,102,36,86,0.419,10,23,0.435,12,14,0.857,14,39,23,7,7,13,13,11271,Kane Fitzgerald,Monty McCutchen,Derek Richardson,NA
RegularSeason,2012,NJN,47,3/19/12,1,CLE,L,100,105,34,81,0.42,6,23,0.261,26,31,0.839,10,37,15,6,6,12,24,11254,Scott Bolnick,Eric Dalen,David Jones,NA
RegularSeason,2012,NJN,48,3/21/12,1,WAS,L,89,108,31,84,0.369,6,20,0.3,21,27,0.778,16,45,15,9,2,14,19,10097,Mike Callahan,Josh Tiven,Leon Wood,NA
RegularSeason,2012,NJN,49,3/23/12,0,ATL,L,84,93,32,80,0.4,6,25,0.24,14,21,0.667,12,45,17,3,4,11,18,14129,Scott Foster,David Guthrie,J.T. Orr,NA
RegularSeason,2012,NJN,50,3/24/12,1,CHA,W,102,89,39,88,0.443,5,16,0.313,19,22,0.864,16,46,24,9,2,14,19,13297,Tony Brown,James Capers,James Williams,NA
RegularSeason,2012,NJN,51,3/26/12,1,UTA,L,84,105,29,81,0.358,5,21,0.238,21,35,0.6,16,43,19,9,2,16,17,10310,Dick Bavetta,Nick Buchert,Marc Davis,NA
RegularSeason,2012,NJN,52,3/28/12,1,IND,W,100,84,40,82,0.488,7,16,0.438,13,15,0.867,13,43,24,11,4,13,17,10817,Joe Crawford,Kevin Fehr,Zach Zarba,NA
RegularSeason,2012,NJN,53,3/30/12,0,GSW,W,102,100,35,81,0.432,8,20,0.4,24,30,0.8,14,44,28,14,5,17,15,19596,Dan Crawford,Michael Smith,Scott Twardoski,NA
RegularSeason,2012,NJN,54,3/31/12,0,SAC,W,111,99,43,92,0.467,10,28,0.357,15,20,0.75,16,48,30,12,7,19,20,14370,Eric Dalen,Brian Forte,Tom Washington,NA
RegularSeason,2012,NJN,55,4/3/12,0,LAL,L,87,91,34,85,0.4,6,18,0.333,13,15,0.867,10,38,23,8,4,6,11,18997,Bennie Adams,J.T. Orr,Jason Phillips,NA
RegularSeason,2012,NJN,56,4/4/12,0,POR,L,88,101,32,86,0.372,6,19,0.316,18,19,0.947,15,45,17,6,2,16,18,20464,Curtis Blair,Tony Brown,Ed Malloy,NA
RegularSeason,2012,NJN,57,4/6/12,1,WAS,W,110,98,45,80,0.563,7,18,0.389,13,19,0.684,11,35,32,6,6,14,13,12783,Tony Brothers,Tre Maddox,Violet Palmer,NA
RegularSeason,2012,NJN,58,4/8/12,1,CLE,W,122,117,44,98,0.449,8,26,0.308,26,32,0.813,20,53,21,11,2,13,22,11341,Scott Twardoski,Tom Washington,Leon Wood,NA
RegularSeason,2012,NJN,59,4/10/12,1,PHI,L,88,107,34,88,0.386,2,11,0.182,18,21,0.857,9,36,17,8,4,12,19,15376,Courtney Kirkland,Kevin Scott,Derrick Stafford,NA
RegularSeason,2012,NJN,60,4/13/12,0,PHI,W,95,89,34,81,0.42,6,16,0.375,21,27,0.778,5,41,21,11,4,10,21,19169,Leroy Richardson,Michael Smith,Zach Zarba,NA
RegularSeason,2012,NJN,61,4/14/12,1,BOS,L,82,94,32,87,0.368,6,22,0.273,12,14,0.857,13,42,19,5,5,14,20,18711,Matt Boland,Brian Forte,Jason Phillips,NA
RegularSeason,2012,NJN,62,4/16/12,1,MIA,L,98,101,41,82,0.5,5,16,0.313,11,16,0.688,8,34,21,8,1,13,20,18711,James Capers,Tommy Nunez,Gary Zielinski,NA
RegularSeason,2012,NJN,63,4/18/12,1,NYK,L,95,104,35,78,0.449,10,25,0.4,15,17,0.882,9,44,16,2,4,17,21,18711,Dick Bavetta,Eric Dalen,Derek Richardson,NA
RegularSeason,2012,NJN,64,4/21/12,0,MIL,L,95,106,40,86,0.465,4,12,0.333,11,15,0.733,7,41,19,8,1,15,23,15939,Tony Brown,Dan Crawford,Tre Maddox,NA
RegularSeason,2012,NJN,65,4/23/12,1,PHI,L,87,105,31,72,0.431,4,14,0.286,21,23,0.913,7,35,15,3,2,12,16,18711,Curtis Blair,Mark Lindsay,Tom Washington,NA
RegularSeason,2012,NJN,66,4/26/12,0,TOR,L,67,98,25,83,0.301,6,18,0.333,11,16,0.688,12,39,15,9,2,15,15,18161,John Goble,Courtney Kirkland,Scott Twardoski,NA
RegularSeason,2010,NOH,1,10/28/09,0,SAS,L,96,113,39,78,0.5,5,10,0.5,13,22,0.591,5,33,17,5,4,10,19,18581,David Guthrie,David Jones,Derrick Stafford,NA
RegularSeason,2010,NOH,2,10/30/09,1,SAC,W,97,92,33,73,0.452,5,16,0.313,26,32,0.813,10,43,16,6,9,11,21,17306,Joe Crawford,Jason Phillips,Scott Wall,NA
RegularSeason,2010,NOH,3,11/1/09,0,BOS,L,87,97,34,81,0.42,13,28,0.464,6,8,0.75,5,33,22,8,4,16,24,18624,Sean Corbin,Tommy Nunez,Greg Willard,NA
RegularSeason,2010,NOH,4,11/2/09,0,NYK,L,111,117,42,86,0.488,10,26,0.385,17,19,0.895,7,40,24,3,4,11,21,19763,Mark Ayotte,Bill Kennedy,Bill Spooner,NA
RegularSeason,2010,NOH,5,11/4/09,1,DAL,W,114,107,46,92,0.5,8,20,0.4,14,17,0.824,14,44,24,11,5,13,26,13566,Brian Forte,Derrick Stafford,Gary Zielinski,NA
RegularSeason,2010,NOH,6,11/6/09,1,TOR,L,90,107,36,75,0.48,6,20,0.3,12,19,0.632,8,34,24,6,1,14,21,15010,Dick Bavetta,Matt Boland,Kane Fitzgerald,NA
RegularSeason,2010,NOH,7,11/8/09,0,LAL,L,88,104,31,85,0.365,7,22,0.318,19,23,0.826,15,43,23,8,2,12,23,18997,Curtis Blair,Joe Crawford,Zach Zarba,NA
RegularSeason,2010,NOH,8,11/9/09,0,LAC,W,112,84,43,86,0.5,10,27,0.37,16,20,0.8,11,45,24,12,3,14,14,14760,Kevin Fehr,Ed Malloy,Greg Willard,NA
RegularSeason,2010,NOH,9,11/11/09,0,PHO,L,104,124,38,85,0.447,8,19,0.421,20,25,0.8,10,29,17,8,3,10,22,16517,Pat Fraher,Ron Garretson,Derek Richardson,NA
RegularSeason,2010,NOH,10,11/13/09,1,POR,L,78,86,29,79,0.367,3,14,0.214,17,22,0.773,9,40,17,6,5,9,23,14742,Mark Ayotte,Bill Kennedy,Bill Spooner,NA
RegularSeason,2010,NOH,11,11/14/09,0,ATL,L,98,121,40,91,0.44,7,27,0.259,11,18,0.611,14,41,25,7,3,16,22,18572,Bennie Adams,Phil Robinson,Eddie F. Rush,NA
RegularSeason,2010,NOH,12,11/17/09,1,LAC,W,110,102,37,81,0.457,8,28,0.286,28,33,0.848,19,51,23,9,2,16,24,13116,James Capers,Monty McCutchen,Leroy Richardson,NA
RegularSeason,2010,NOH,13,11/19/09,1,PHO,W,110,103,39,97,0.402,13,25,0.52,19,23,0.826,25,56,24,8,2,16,18,14520,Tony Brown,Sean Corbin,Joe Derosa,NA
RegularSeason,2010,NOH,14,11/21/09,1,ATL,W,96,88,37,85,0.435,12,17,0.706,10,17,0.588,13,48,22,3,9,12,16,15933,Dan Crawford,John Goble,Scott Wall,NA
RegularSeason,2010,NOH,15,11/22/09,0,MIA,L,101,102,36,91,0.396,12,28,0.429,17,19,0.895,11,41,22,7,3,9,25,16500,Derek Richardson,Eddie F. Rush,Michael Smith,NA
RegularSeason,2010,NOH,16,11/25/09,1,MIL,W,102,99,34,93,0.366,6,24,0.25,28,31,0.903,19,61,20,9,4,23,24,14315,Mark Lindsay,Jason Phillips,Tom Washington,NA
RegularSeason,2010,NOH,17,11/29/09,0,SAC,L,96,112,37,80,0.463,5,19,0.263,17,20,0.85,11,32,18,6,6,14,17,11548,Joe Derosa,John Goble,Marat Kogut,NA
RegularSeason,2010,NOH,18,12/1/09,0,LAL,L,99,110,41,86,0.477,4,21,0.19,13,15,0.867,8,38,27,10,1,15,26,18997,Joe Forte,Ron Garretson,Eric Lewis,NA
RegularSeason,2010,NOH,19,12/4/09,1,MIN,W,98,89,39,78,0.5,8,21,0.381,12,21,0.571,7,40,28,10,8,16,17,14720,Brent Barnaky,Derrick Collins,Bennett Salvatore,NA
RegularSeason,2010,NOH,20,12/8/09,1,SAC,W,96,94,37,74,0.5,8,18,0.444,14,23,0.609,8,41,24,7,7,12,19,13140,Curtis Blair,Bob Delaney,Eric Lewis,NA
RegularSeason,2010,NOH,21,12/9/09,0,MIN,W,97,96,39,83,0.47,13,25,0.52,6,10,0.6,5,29,26,11,3,12,20,12056,Ken Mauer,Leon Wood,Sean Wright,NA
RegularSeason,2010,NOH,22,12/11/09,1,NYK,L,96,113,34,85,0.4,6,27,0.222,22,25,0.88,11,41,23,4,2,11,16,15569,Kevin Fehr,Marat Kogut,Derrick Stafford,NA
RegularSeason,2010,NOH,23,12/14/09,0,DAL,L,90,94,39,89,0.438,7,23,0.304,5,11,0.455,9,33,24,14,5,10,16,19737,Kevin Cutler,Scott Foster,Ed Malloy,NA
RegularSeason,2010,NOH,24,12/16/09,1,DET,W,95,87,35,71,0.493,6,21,0.286,19,23,0.826,11,41,19,5,1,18,17,13196,Pat Fraher,Haywoode Workman,Mark Wunderlich,NA
RegularSeason,2010,NOH,25,12/18/09,1,DEN,W,98,92,40,83,0.482,8,19,0.421,10,15,0.667,8,43,23,5,6,9,17,14453,Sean Corbin,Dan Crawford,Sean Wright,NA
RegularSeason,2010,NOH,26,12/20/09,0,TOR,L,92,98,37,95,0.389,3,21,0.143,15,20,0.75,18,50,19,6,1,11,18,15790,Mike Callahan,Bill Kennedy,Scott Wall,NA
RegularSeason,2010,NOH,27,12/23/09,1,GSW,W,108,102,40,96,0.417,8,17,0.471,20,24,0.833,18,52,22,6,3,17,20,14391,Bennie Adams,Tommy Nunez,Greg Willard,NA
RegularSeason,2010,NOH,28,12/26/09,0,CHI,L,85,96,33,79,0.418,9,19,0.474,10,14,0.714,3,34,16,8,8,12,15,22008,Pat Fraher,Eddie F. Rush,Haywoode Workman,NA
RegularSeason,2010,NOH,29,12/29/09,0,HOU,L,100,108,42,84,0.5,5,14,0.357,11,16,0.688,9,42,20,8,7,9,23,18187,Tony Brothers,Kane Fitzgerald,Michael Smith,NA
RegularSeason,2010,NOH,30,12/30/09,1,MIA,W,95,91,34,78,0.436,7,17,0.412,20,22,0.909,10,44,17,6,2,13,15,17301,Dick Bavetta,Joe Forte,Eli Roe,NA
RegularSeason,2010,NOH,31,1/2/10,1,HOU,W,99,95,38,85,0.447,3,14,0.214,20,24,0.833,10,37,18,7,1,7,21,16020,Mike Callahan,Eric Lewis,James Williams,NA
RegularSeason,2010,NOH,32,1/4/10,0,UTA,W,91,87,34,78,0.436,9,27,0.333,14,19,0.737,14,48,18,7,7,17,19,19911,Bennie Adams,Monty McCutchen,Olandis Poole,NA
RegularSeason,2010,NOH,33,1/6/10,0,OKC,W,97,92,37,75,0.493,7,22,0.318,16,17,0.941,5,35,19,6,5,8,18,17836,Matt Boland,Eric Dalen,Marc Davis,NA
RegularSeason,2010,NOH,34,1/8/10,1,NJN,W,103,99,39,84,0.464,5,21,0.238,20,26,0.769,12,41,27,9,1,10,16,15555,Kevin Fehr,Greg Willard,Leon Wood,NA
RegularSeason,2010,NOH,35,1/10/10,0,WAS,W,115,110,42,80,0.525,13,23,0.565,18,28,0.643,6,29,23,9,2,10,21,14753,Sean Corbin,Scott Wall,Zach Zarba,NA
RegularSeason,2010,NOH,36,1/11/10,0,PHI,L,92,96,37,91,0.407,8,18,0.444,10,12,0.833,19,51,21,5,0,10,18,11518,Tony Brown,Ed Malloy,Rodney Mott,NA
RegularSeason,2010,NOH,37,1/13/10,1,LAC,W,108,94,45,87,0.517,9,27,0.333,9,12,0.75,9,38,26,7,1,6,22,14348,Matt Boland,Marat Kogut,Bennett Salvatore,NA
RegularSeason,2010,NOH,38,1/15/10,0,DET,L,104,110,38,79,0.481,7,22,0.318,21,25,0.84,2,34,25,9,3,13,31,17446,Curtis Blair,James Capers,Michael Smith,NA
RegularSeason,2010,NOH,39,1/16/10,0,IND,W,101,96,39,91,0.429,4,15,0.267,19,23,0.826,11,49,18,7,5,7,20,13376,Dick Bavetta,Kevin Cutler,Pat Fraher,NA
RegularSeason,2010,NOH,40,1/18/10,1,SAS,L,90,97,38,83,0.458,4,13,0.308,10,12,0.833,8,38,25,4,3,9,23,16549,Eric Lewis,Leroy Richardson,Tom Washington,NA
RegularSeason,2010,NOH,41,1/20/10,1,MEM,W,113,111,48,87,0.552,4,19,0.211,13,17,0.765,12,39,28,9,5,11,17,14238,David Guthrie,Courtney Kirkland,Ken Mauer,NA
RegularSeason,2010,NOH,42,1/22/10,0,MIN,W,96,94,32,73,0.438,4,20,0.2,28,34,0.824,10,34,18,8,1,12,19,17101,Curtis Blair,Derrick Collins,Joe Crawford,NA
RegularSeason,2010,NOH,43,1/23/10,0,DEN,L,110,116,42,92,0.457,7,26,0.269,19,22,0.864,7,37,22,9,2,8,20,19807,Dan Crawford,Kane Fitzgerald,John Goble,NA
RegularSeason,2010,NOH,44,1/25/10,0,POR,W,98,97,35,68,0.515,9,19,0.474,19,22,0.864,5,33,20,6,4,12,16,20249,Marc Davis,Ron Garretson,Scott Twardoski,NA
RegularSeason,2010,NOH,45,1/27/10,0,GSW,W,123,110,45,86,0.523,6,17,0.353,27,29,0.931,14,46,18,11,2,24,15,16308,Bob Delaney,Mark Lindsay,Rodney Mott,NA
RegularSeason,2010,NOH,46,1/29/10,1,CHI,L,106,108,39,99,0.394,12,22,0.545,16,19,0.842,13,50,22,8,5,12,21,16578,Joe Crawford,Jason Phillips,Olandis Poole,NA
RegularSeason,2010,NOH,47,1/30/10,0,MEM,W,109,102,40,84,0.476,4,14,0.286,25,31,0.806,13,43,22,7,5,13,21,12317,Kevin Fehr,Greg Willard,Leon Wood,NA
RegularSeason,2010,NOH,48,2/1/10,1,PHO,L,100,109,41,90,0.456,6,18,0.333,12,16,0.75,11,38,30,8,1,11,19,13874,Mike Callahan,Kane Fitzgerald,Zach Zarba,NA
RegularSeason,2010,NOH,49,2/3/10,1,OKC,L,99,103,41,91,0.451,8,23,0.348,9,11,0.818,10,37,30,10,5,9,13,12884,Tony Brothers,Dan Crawford,Phil Robinson,NA
RegularSeason,2010,NOH,50,2/5/10,1,PHI,L,94,101,37,79,0.468,11,21,0.524,9,14,0.643,7,36,26,5,3,12,21,15162,Marc Davis,Eric Lewis,Sean Wright,NA
RegularSeason,2010,NOH,51,2/6/10,0,CHA,W,104,99,39,77,0.506,9,22,0.409,17,21,0.81,6,37,20,5,4,10,21,19164,John Goble,Courtney Kirkland,Ken Mauer,NA
RegularSeason,2010,NOH,52,2/8/10,0,ORL,L,117,123,46,89,0.517,9,18,0.5,16,19,0.842,7,33,21,8,1,10,21,17461,James Capers,Derrick Collins,Bob Delaney,NA
RegularSeason,2010,NOH,53,2/10/10,1,BOS,W,93,85,34,75,0.453,8,18,0.444,17,21,0.81,9,47,22,10,5,23,18,14848,Dick Bavetta,Eric Dalen,Michael Smith,NA
RegularSeason,2010,NOH,54,2/17/10,1,UTA,L,90,98,34,88,0.386,9,21,0.429,13,18,0.722,11,37,22,13,5,16,22,13561,Tony Brown,David Guthrie,Derrick Stafford,NA
RegularSeason,2010,NOH,55,2/19/10,1,IND,W,107,101,39,84,0.464,7,18,0.389,22,32,0.688,15,56,27,6,5,19,14,15644,Ed Malloy,Ken Mauer,Tommy Nunez,NA
RegularSeason,2010,NOH,56,2/21/10,1,HOU,W,102,94,37,85,0.435,6,20,0.3,22,27,0.815,10,48,18,11,7,14,20,14504,Brian Forte,David Jones,Leon Wood,NA
RegularSeason,2010,NOH,57,2/23/10,0,CLE,L,95,105,39,78,0.5,4,17,0.235,13,13,1,5,39,20,4,0,12,21,20562,Pat Fraher,Marat Kogut,Tom Washington,NA
RegularSeason,2010,NOH,58,2/24/10,0,MIL,L,95,115,35,82,0.427,5,15,0.333,20,24,0.833,10,40,17,5,2,11,17,11936,Sean Corbin,Kevin Fehr,Courtney Kirkland,NA
RegularSeason,2010,NOH,59,2/26/10,1,ORL,W,100,93,39,81,0.481,3,8,0.375,19,25,0.76,12,43,13,10,3,10,16,16954,Curtis Blair,Ron Garretson,Jason Phillips,NA
RegularSeason,2010,NOH,60,2/28/10,0,DAL,L,100,108,37,83,0.446,6,21,0.286,20,23,0.87,15,43,14,8,5,14,15,19911,Scott Foster,John Goble,Sean Wright,NA
RegularSeason,2010,NOH,61,3/1/10,1,SAS,L,92,106,37,82,0.451,8,18,0.444,10,13,0.769,11,44,22,4,4,11,14,13655,Mike Callahan,Marat Kogut,Zach Zarba,NA
RegularSeason,2010,NOH,62,3/3/10,1,MEM,L,100,104,41,82,0.5,5,17,0.294,13,13,1,8,34,29,11,9,20,29,14347,Kane Fitzgerald,Eddie F. Rush,Michael Smith,NA
RegularSeason,2010,NOH,63,3/5/10,0,SAS,L,91,102,41,83,0.494,4,10,0.4,5,9,0.556,7,32,14,10,6,10,15,18581,Dan Crawford,Tommy Nunez,Leon Wood,NA
RegularSeason,2010,NOH,64,3/8/10,1,GSW,W,135,131,54,92,0.587,10,22,0.455,17,24,0.708,15,44,38,8,1,16,18,13889,James Capers,Bob Delaney,Leroy Richardson,NA
RegularSeason,2010,NOH,65,3/10/10,0,OKC,L,83,98,34,79,0.43,3,14,0.214,12,19,0.632,8,38,16,7,5,14,17,18203,Bennie Adams,Dick Bavetta,Eric Dalen,NA
RegularSeason,2010,NOH,66,3/12/10,1,DEN,L,95,102,37,89,0.416,4,17,0.235,17,21,0.81,9,36,23,12,1,12,18,17220,Greg Willard,Sean Wright,Gary Zielinski,NA
RegularSeason,2010,NOH,67,3/14/10,0,PHO,L,106,120,42,90,0.467,7,15,0.467,15,20,0.75,14,41,22,11,2,13,23,18218,Mark Ayotte,Bill Spooner,Zach Zarba,NA
RegularSeason,2010,NOH,68,3/15/10,0,LAC,W,108,100,48,85,0.565,9,18,0.5,3,5,0.6,6,42,31,3,2,14,17,15617,Kevin Fehr,David Jones,Derrick Stafford,NA
RegularSeason,2010,NOH,69,3/17/10,0,GSW,L,121,131,44,86,0.512,7,21,0.333,26,34,0.765,13,39,28,7,2,18,19,17155,Tony Brothers,Pat Fraher,Haywoode Workman,NA
RegularSeason,2010,NOH,70,3/18/10,0,DEN,L,80,93,33,77,0.429,2,8,0.25,12,15,0.8,11,44,16,5,4,19,23,19155,Tony Brown,Scott Foster,Ed Malloy,NA
RegularSeason,2010,NOH,71,3/20/10,0,UTA,L,86,106,34,79,0.43,3,13,0.231,15,24,0.625,18,44,19,3,6,17,16,18766,Joe Crawford,Jason Phillips,Leroy Richardson,NA
RegularSeason,2010,NOH,72,3/22/10,1,DAL,W,115,99,45,83,0.542,12,24,0.5,13,17,0.765,8,37,33,9,3,10,15,14047,Marc Davis,John Goble,Bennett Salvatore,NA
RegularSeason,2010,NOH,73,3/24/10,1,CLE,L,92,105,37,84,0.44,6,21,0.286,12,15,0.8,13,37,29,6,2,9,17,18008,Eric Dalen,Ron Garretson,Michael Smith,NA
RegularSeason,2010,NOH,74,3/27/10,1,POR,L,101,112,41,70,0.586,7,12,0.583,12,17,0.706,6,25,24,6,1,12,22,16475,Marat Kogut,Eric Lewis,Tom Washington,NA
RegularSeason,2010,NOH,75,3/29/10,1,LAL,W,108,100,36,73,0.493,10,23,0.435,26,34,0.765,8,40,22,6,4,8,20,18206,James Capers,Mark Lindsay,Monty McCutchen,NA
RegularSeason,2010,NOH,76,3/31/10,1,WAS,L,91,96,37,77,0.481,3,11,0.273,14,18,0.778,11,36,18,8,1,13,22,14634,Dick Bavetta,Pat Fraher,Derek Richardson,NA
RegularSeason,2010,NOH,77,4/2/10,0,MEM,L,96,107,41,93,0.441,5,20,0.25,9,13,0.692,11,41,17,7,7,11,23,15043,Curtis Blair,Jason Phillips,Tom Washington,NA
RegularSeason,2010,NOH,78,4/3/10,0,NJN,L,87,115,37,93,0.398,1,11,0.091,12,18,0.667,14,35,26,11,6,10,17,14698,Dan Crawford,Brian Forte,Leon Wood,NA
RegularSeason,2010,NOH,79,4/7/10,1,CHA,L,103,104,39,81,0.481,8,20,0.4,17,22,0.773,9,34,23,14,5,14,23,13333,Matt Boland,Bob Delaney,Phil Robinson,NA
RegularSeason,2010,NOH,80,4/9/10,1,UTA,L,103,114,39,79,0.494,8,15,0.533,17,24,0.708,7,35,20,7,4,13,18,16624,Sean Corbin,Scott Foster,Tommy Nunez,NA
RegularSeason,2010,NOH,81,4/11/10,1,MIN,W,114,86,43,82,0.524,4,15,0.267,24,27,0.889,11,49,30,11,2,20,28,14931,Bennie Adams,Ron Garretson,Eli Roe,NA
RegularSeason,2010,NOH,82,4/14/10,0,HOU,W,123,115,51,80,0.638,9,15,0.6,12,16,0.75,5,37,28,6,2,14,17,18191,Matt Boland,Eric Dalen,Bennett Salvatore,NA
RegularSeason,2011,NOH,1,10/27/10,1,MIL,W,95,91,34,79,0.43,4,17,0.235,23,29,0.793,6,44,23,4,0,9,26,15039,Matt Boland,Kevin Cutler,Scott Foster,NA
RegularSeason,2011,NOH,2,10/29/10,1,DEN,W,101,95,38,77,0.494,6,17,0.353,19,24,0.792,11,35,23,11,8,15,22,12474,Eric Lewis,Bill Spooner,James Williams,NA
RegularSeason,2011,NOH,3,10/30/10,0,SAS,W,99,90,39,78,0.5,7,11,0.636,14,17,0.824,3,40,20,7,5,14,18,18581,Tony Brothers,Dan Crawford,Violet Palmer,NA
RegularSeason,2011,NOH,4,11/3/10,0,HOU,W,107,99,36,79,0.456,5,13,0.385,30,42,0.714,12,45,20,9,11,8,22,13484,David Jones,Ken Mauer,Gary Zielinski,NA
RegularSeason,2011,NOH,5,11/5/10,1,MIA,W,96,93,39,79,0.494,4,14,0.286,14,17,0.824,10,42,26,9,1,13,22,17988,Tony Brown,Joe Crawford,Olandis Poole,NA
RegularSeason,2011,NOH,6,11/6/10,0,MIL,W,87,81,31,69,0.449,7,17,0.412,18,22,0.818,10,47,17,6,5,19,22,16731,Monty McCutchen,Josh Tiven,Tom Washington,NA
RegularSeason,2011,NOH,7,11/9/10,1,LAC,W,101,82,39,77,0.506,8,16,0.5,15,21,0.714,5,33,29,11,7,13,24,12479,Dick Bavetta,Brian Forte,Rodney Mott,NA
RegularSeason,2011,NOH,8,11/13/10,1,POR,W,107,87,37,77,0.481,8,24,0.333,25,27,0.926,10,40,23,8,5,11,20,14706,Scott Foster,Courtney Kirkland,Eli Roe,NA
RegularSeason,2011,NOH,9,11/15/10,0,DAL,L,95,98,34,77,0.442,11,25,0.44,16,24,0.667,12,42,20,9,3,13,26,19712,Dick Bavetta,Derrick Collins,Violet Palmer,NA
RegularSeason,2011,NOH,10,11/17/10,1,DAL,W,99,97,40,82,0.488,8,14,0.571,11,16,0.688,7,31,23,8,4,9,22,13828,James Capers,Marat Kogut,Jason Phillips,NA
RegularSeason,2011,NOH,11,11/19/10,1,CLE,W,108,101,39,85,0.459,7,25,0.28,23,30,0.767,8,43,22,7,9,9,25,14755,Bob Delaney,John Goble,Eric Lewis,NA
RegularSeason,2011,NOH,12,11/21/10,0,SAC,W,75,71,28,87,0.322,4,12,0.333,15,16,0.938,15,49,20,10,6,15,18,12003,Eric Dalen,Ron Garretson,Leon Wood,NA
RegularSeason,2011,NOH,13,11/22/10,0,LAC,L,95,99,37,78,0.474,6,20,0.3,15,23,0.652,9,40,19,2,2,12,30,17787,Marc Davis,Tommy Nunez,Tom Washington,NA
RegularSeason,2011,NOH,14,11/24/10,0,UTA,L,87,105,29,69,0.42,4,19,0.211,25,32,0.781,7,36,13,7,2,17,23,19237,James Capers,Derek Richardson,Sean Wright,NA
RegularSeason,2011,NOH,15,11/26/10,0,POR,W,97,78,34,66,0.515,8,14,0.571,21,30,0.7,11,48,21,5,2,16,17,20452,Brent Barnaky,David Jones,Ken Mauer,NA
RegularSeason,2011,NOH,16,11/28/10,1,SAS,L,95,109,36,72,0.5,5,11,0.455,18,24,0.75,5,34,17,5,6,11,21,12449,Bennie Adams,Kane Fitzgerald,Ed Malloy,NA
RegularSeason,2011,NOH,17,11/29/10,0,OKC,L,89,95,36,82,0.439,6,14,0.429,11,17,0.647,5,36,21,11,4,13,26,18203,Eric Dalen,Monty McCutchen,Michael Smith,NA
RegularSeason,2011,NOH,18,12/1/10,1,CHA,W,89,73,36,77,0.468,6,18,0.333,11,17,0.647,10,42,25,7,8,11,15,10866,Tony Brown,Derrick Collins,Scott Wall,NA
RegularSeason,2011,NOH,19,12/3/10,1,NYK,L,92,100,33,77,0.429,3,14,0.214,23,30,0.767,11,47,18,11,2,19,16,14020,David Guthrie,Jason Phillips,Josh Tiven,NA
RegularSeason,2011,NOH,20,12/5/10,0,SAS,L,84,109,33,75,0.44,3,8,0.375,15,19,0.789,7,30,22,8,2,15,23,17571,Kevin Cutler,Eric Lewis,Ken Mauer,NA
RegularSeason,2011,NOH,21,12/8/10,1,DET,W,93,74,37,74,0.5,6,14,0.429,13,21,0.619,4,40,29,7,5,10,17,10823,Brent Barnaky,Steve Javie,Courtney Kirkland,NA
RegularSeason,2011,NOH,22,12/10/10,1,OKC,L,92,97,35,74,0.473,5,14,0.357,17,23,0.739,11,37,20,16,5,19,23,14428,David Jones,Bill Spooner,Gary Zielinski,NA
RegularSeason,2011,NOH,23,12/12/10,0,PHI,L,70,88,24,79,0.304,5,12,0.417,17,23,0.739,11,47,4,7,2,13,19,13884,Bennie Adams,Nick Buchert,Bob Delaney,NA
RegularSeason,2011,NOH,24,12/13/10,0,MIA,L,84,96,28,67,0.418,1,13,0.077,27,34,0.794,10,40,14,5,1,12,29,19600,Curtis Blair,Scott Foster,Rodney Mott,NA
RegularSeason,2011,NOH,25,12/15/10,1,SAC,W,94,91,34,78,0.436,4,11,0.364,22,30,0.733,13,43,25,5,6,11,19,13325,Brian Forte,John Goble,Michael Smith,NA
RegularSeason,2011,NOH,26,12/17/10,1,UTA,W,100,71,38,75,0.507,5,16,0.313,19,22,0.864,13,53,23,6,7,16,24,14414,Matt Boland,Marat Kogut,Ed Malloy,NA
RegularSeason,2011,NOH,27,12/19/10,0,DET,L,108,111,39,87,0.448,6,15,0.4,24,30,0.8,14,47,18,12,2,15,23,16452,Mike Callahan,Tommy Nunez,Leon Wood,NA
RegularSeason,2011,NOH,28,12/20/10,0,IND,L,93,94,33,83,0.398,4,15,0.267,23,32,0.719,18,53,18,9,5,13,14,12271,Pat Fraher,Jason Phillips,Josh Tiven,NA
RegularSeason,2011,NOH,29,12/22/10,1,NJN,W,105,91,41,76,0.539,8,16,0.5,15,21,0.714,15,48,27,4,6,13,14,15423,Tony Brown,James Capers,Mark Lindsay,NA
RegularSeason,2011,NOH,30,12/26/10,1,ATL,W,93,86,41,84,0.488,2,17,0.118,9,15,0.6,12,47,15,5,1,8,20,15626,David Guthrie,Olandis Poole,Tom Washington,NA
